ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
1056,CECIC Zhangbei Gaojialiang Wind farm Project.,"CECIC Wind Power (Zhangbei) Yunwei Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"89,366",Asia,2020-04-06,,
1499,Toros Hydroelectric Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"96,275",Middle East,2015-11-09,2023-05-17,2033-05-16
1500,Reis Enerji Grouped HEPP Project,Reis Rs Enerji Elektrik Üretim Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"16,518",Middle East,2015-12-28,2016-04-29,2026-04-28
1497,VCS Grouped Project for Renewable Power Generation by Essel Mining and Industries Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.; AMS-I.F.,Registered,India,"247,123",Asia,2020-04-06,,
1495,Selco Clean Energy Products Grouped Project,Selco Solar Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.J; AMS-I.F.; AMS-III.AR,Registered,India,"34,551",Asia,2015-12-07,,
726,"Lamas III-IV 37.3 MW Hydroelectric Power Plant Project, Turkey",TGT Enerji Üretim ve Tic. A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"69,372",Middle East,2020-04-06,2019-06-05,2029-06-04
1297,Eren 37 MW Hydroelectric Power Plant,IRMAK Enerji. Üretim San. ve Tic. Ltd. Sti.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"73,787",Middle East,2020-04-06,,
1494,Tsiazompaniry Hydropower Project in Madagascar,HENRI FRAISE FILS & Cie,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,Madagascar,"8,309",Africa,,,
1492,Astidey - Talas del Maciel I,Astidey S.A,Energy industries (renewable/non-renewable sources),,ACM0002,Under validation,Uruguay,"121,330",Latin America,,,
1491,São Domingos II Hydroelectric Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Brazil,"41,428",Latin America,,,
1294,"Electric Power Generation from Renewable Sources - Barra da Paciência, Ninho da Águia, Corrente Grande, Paiol, São Gonçalo and Várzea Alegre Small Hydropower Plants",CPFL Energias Renováveis S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"79,670",Latin America,2020-04-06,,
438,"Grouped Hydropower Plants in Chongqing, Yunnan,Sichuan and Guizhou Provinces, P.R. China",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"369,699",Asia,2012-12-19,2016-04-01,2026-03-31
33,Kitambar Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"35,588",Latin America,2020-04-06,2017-01-01,2026-12-31
1489,CECIC Urumqi Tuoli Phase I Wind Farm Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"116,644",Asia,,,
1490,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,"Huaneng Nanjing Jinling Power Generation Co., Ltd",Energy industries (renewable/non-renewable sources),,AM0029,Late to verify,China,"1,044,328",Asia,2015-09-16,,
1126,Jilin Liaoyuan 50MW Level Biomass Cogeneration Project,"National Bio Energy Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,China,"190,139",Asia,2020-04-06,,
1486,10.9 MW Bundled Solar Power Project,Infinite Solutions,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"17,567",Asia,2020-04-06,,
1206,Montanitas Hydroelectric Project,Celsia Colombia S.A. E.S.P.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"55,851",,2020-04-06,2022-06-16,2032-06-15
1426,Parbati Hydroelectric Project (Stage-II),NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"2,977,872",Asia,2016-03-17,2019-03-01,2029-02-28
1423,"Teesta Low Dam Project, Stage-IV",NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"696,816",Asia,2016-03-17,,
1425,Parbati Hydroelectric Project Stage III,NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"708,572",Asia,2016-03-17,,
1424,Uri II Hydroelectric Project,NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"1,048,427",Asia,2016-03-17,,
1387,"Biomass Based Co generation Project in Paper Mill at Village Rupana, Punjab, India",Satia Industries Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"86,282",,2020-04-06,,
1050,Cermikler 25.00 MW Hydroelectric Power Plant Project,Cermikler Elektrik Uretim A. S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"37,906",Middle East,2015-08-14,,
1091,SENA HYDROELECTRIC POWER PLANT,Aşiyan Enerji Üretim İnşaat Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"27,584",Asia,2013-02-07,,
1485,Chorokhi Hydro Power Plant Project,Achar Energy 2007 Ltd. Co.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Georgia,"423,245",Asia,2020-04-06,2017-02-23,2027-02-22
1479,Wind Power Project of CLP Wind Farms (India) Private Limited at Jath,Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Crediting Period Renewal Requested,India,"97,400",Asia,2020-04-06,,
1480,"Wind power project in Maharashtra, India - Andhra Lake Phase - I",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"82,885",Asia,2020-04-06,2021-08-19,2031-08-18
1481,"Wind power project in Maharashtra, India - Andhra Lake Phase - II",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"113,226",Asia,2020-04-06,2021-08-19,2031-08-18
1482,"Wind Energy Project in Harapanahalli, Karnataka",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"75,597",Asia,2015-09-07,2021-01-21,2031-01-20
1483,La Ferme - Bambous solar photovoltaic power plant,Sarako Pvp Co Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mauritius,"22,226",Africa,2020-04-06,,
1484,"Grouped Hydro Power Project near Shanag Village in District Kullu of Himachal Pradesh, India",Kalima Hydro Power Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under validation,India,"37,195",Asia,,,
1321,Alto Maipo Hydroelectric Project,Alto Maipo SpA,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Chile,"1,688,164",Latin America,2015-11-02,2022-03-26,2032-03-25
573,Corinth Abandoned Mine Methane Recovery Project,"Keyrock Energy, LLC",Energy industries (renewable/non-renewable sources),,VMR0002,Late to verify,United States,"122,285",North America,2011-03-04,,
1383,University of Wisconsin - Stevens Point Campus Wide Clean Energy & Energy Efficiency Project,University of Wisconsin,Energy industries (renewable/non-renewable sources),,VM0025,Late to verify,United States,"1,238",North America,2015-08-05,,
1413,Grid Interactive Solar Photovoltaic Power Project in Gujarat,Samta Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"41,034",Asia,2015-08-03,,
748,MRO Grouped Wind Projects Phase I,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,United States,"10,104",North America,2020-04-06,,
29,Gansu Zhouqu Shimenping 15 MW Hydropower Station Project,Gansu Diantou Darong Shimenping Power Generation,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"66,659",Asia,2020-04-06,2020-05-01,2027-04-30
1062,FOUM EL OUED WIND FARM PROJECT,Energie Eolienne du Maroc,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,Morocco,"141,991",Africa,,,
1478,"Wind Energy Project in Dewas, Madhya Pradesh (India)",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"23,338",Asia,2020-04-06,,
1363,Doosan Heavy Industrys photovoltaic power plant VCS project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,South Korea,"3,041",Asia,2014-11-20,,
1261,Grid connected electricity generation using natural gas by Lanco Kondapalli Power Limited,Lanco Kondapalli Power Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,"830,133",Asia,2020-04-06,,
1476,Guodian Xinjiang Alashankou Phase II Wind Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"103,551",Asia,,,
1417,"Aura Solar I Solar Project in Baja California Sur, Mexico",Servicios Comerciales de Energia S.A. de C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Mexico,"36,676",North America,2015-07-28,,
1473,Hydroelectric Project MULATOS II,Energía del Suroeste S.A E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"18,529",Latin America,2015-10-02,2019-08-26,2029-08-25
1471,Jamb Wind Power Project in Maharashtra,Re_New Wind Energy Delhi Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"46,974",Asia,2018-05-31,,
1472,"Wind Power Project at Chikodi, Karnataka",ReNew Wind Energy (AP) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"33,255",Asia,2018-05-31,2020-06-29,2027-06-28
1469,"Bhud Wind Power Project, Maharashtra",ReNew Wind Energy (Rajasthan) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"59,096",Asia,2018-06-29,,
1470,Welturi I Wind Power Project in Maharashtra,ReNew Wind Energy (Varekarwadi) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"72,644",Asia,2018-06-29,,
1111,PER 1 AND PER 2 WIND POWER PLANTS (UMBRELLA PROJECT),GENNEIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Argentina,"189,429",Latin America,2020-04-06,,
589,Cai Be Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-III.E.,Late to verify,Viet Nam,"22,321",Asia,2020-04-06,,
1467,Wind Energy Project in Maharashtra by M/s Shah Promoters & Developers,Shah Promoters and Developers,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,416",Asia,2015-07-22,,
908,Rice Husk Based Thermal Energy Generation Project at Thot Not,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-III.E.,Late to verify,Viet Nam,"44,232",Asia,2012-10-29,,
288,Red Hills Wind Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,United States,"293,839",North America,2010-01-15,,
903,Hebei Guyuan County Dongxinying 199.5 MW Wind Power Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"335,460",Asia,2020-04-06,,
1465,Bundled Wind Power Project in Rajasthan by Orange Renewable Power Private Limited,Orange Renewable Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"102,870",Asia,2020-04-06,,
456,Barro Forte Ceramic Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"16,589",Latin America,2020-04-06,2018-01-01,2027-12-31
1464,Alkumru Hydroelectric Power Plant,Limak Hidroelektrik Santral Yatırımları Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"475,143",Middle East,2020-04-06,2021-03-10,2031-03-09
404,Bundled Wind Power project in Tamil Nadu managed by Enercon India Limited  II,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"50,680",Asia,2020-04-06,2016-04-01,2026-03-31
281,Bundled Wind Power Project in Tamil Nadu managed by Enercon India Limited-I,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"29,342",Asia,2020-04-06,,
1193,Murat Hydroelectric Power Plant,Elestaş Elektrik Üretim Anonim Şirketi,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"14,141",Middle East,2020-04-06,,
1380,Akinci Hydroelectric Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"225,831",Middle East,2015-06-30,2018-10-24,2028-10-23
1394,Yagmur Hydroelectric Power Plant,EY-TUR ENERJI ELEKTRIK URETIM VE TIC. LTD. STI.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Turkey,"47,298",Middle East,2015-06-30,2017-04-01,2027-03-31
1299,"Fuel switch from NG to biomass in Godrej Industries Limited, Valia",Godrej Industries Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"13,888",Asia,2015-06-29,,
780,Dempsey Ridge Wind Project,"Dempsey Ridge Wind Farm, LLC",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,"312,658",North America,2012-01-10,,
1081,"Clean Energy Generation in Gujarat, India",Wind World Wind Resources Development Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,436",Asia,2020-04-06,,
1461,Grouped Connect Solar PV Power Generation Project in China,"China Three Gorges Renewables (Group) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"302,628",Asia,2020-04-06,,
756,Crow Lake Wind Emissions Reduction Project,Multiple Proponents,Construction; Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,"432,128",North America,2020-04-06,,
1460,Artvin Hydroelectric Power Plant,DOGUS ENERJI URETIM VE TICARET A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Turkey,"520,370",,,,
98,Pamir I Hydropower Generation,Pamir Energy Company,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Tajikistan,"50,667",Asia,2009-07-15,,
1459,"Gokgedik 24.882 MWm / 24.266 MWe Runoff river HEPP, Turkey",Uhud Enerji Uretim Tic. ve San. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Turkey,"58,072",Middle East,2021-09-07,,
1185,Suman Sarwari Hydro Electric Project.,M/S Usaka Hydro Powers Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval requested,India,"18,800",Asia,2014-07-19,,
1458,Pico Hydro-Electricity Dissemination programme for Rural Electrification,Tany Meva Fundation,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Late to verify,Madagascar,"1,070",Africa,2015-12-22,2016-06-01,2026-05-31
685,"Cakit Hydropower Plant, Turkey",Cakit Enerji A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"50,903",Middle East,2015-09-06,,
1457,Bolu Waste Heat Recovery,Bolu Çimento Sanayii A.Ş.,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Late to verify,Turkey,"20,896",Middle East,2020-04-06,,
1456,Koroglu Hydroelectric Power Plant,ETKEN Elektrik Uretim Ltd.Şti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"13,846",Middle East,2020-04-06,,
500,"Positive Climate Care 3.55 MW bundled Grid connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"3,120",Asia,2010-10-08,,
354,Assunção Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"14,053",Latin America,2020-04-06,2017-06-01,2027-05-31
1452,1 MW biomass gasifier based power generation project by Chanderpur Renewal Power Co. Pvt. Ltd.,Chanderpur Renewal Power CO. Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"6,463",Asia,2015-09-09,2021-05-26,2028-05-25
